customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-10180,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.54,203.92,0
CU-10181,Female,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,83.56,4700.6,0
CU-10182,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.6,4264.13,0
CU-10183,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,51.63,1989.13,0
CU-10184,Female,0,Yes,Yes,18,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,61.48,1067.39,0
CU-10185,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.26,1621.44,0
CU-10186,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.62,59.82,1
CU-10187,Male,0,No,No,35,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),57.83,1989.36,0
CU-10188,Female,0,No,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,65.09,1288.7,0
CU-10189,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.66,359.2,1
CU-10190,Female,1,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,51.59,0
CU-10191,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,69.02,3662.59,0
CU-10192,Male,1,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),73.88,5068.23,0
CU-10193,Female,1,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),81.17,5613.71,0
CU-10194,Male,1,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.6,3490.91,0
CU-10195,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.85,288.73,0
CU-10196,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.52,2440.69,0
CU-10197,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,75.72,5273.1,0
CU-10198,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,66.07,898.18,1
CU-10199,Male,1,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.56,1980.3,1
CU-10200,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.23,678.13,0
CU-10201,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.05,3686.18,0
CU-10202,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.93,4165.31,0
CU-10203,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,79.37,2075.57,0
CU-10204,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,71.37,2817.39,1
CU-10205,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.62,741.78,0
CU-10206,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.31,1926.9,1
CU-10207,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,68.84,4047.14,1
CU-10208,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.62,3340.72,0
CU-10209,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.07,2785.43,0
CU-10210,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.33,698.21,0
CU-10211,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.59,1689.71,0
CU-10212,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.53,2341.9,0
CU-10213,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.91,2726.27,0
CU-10214,Female,1,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,66.01,314.39,0
CU-10215,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.54,80.86,1
CU-10216,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.71,865.54,0
CU-10217,Male,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.37,2966.8,0
CU-10218,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),59.84,3231.94,0
CU-10219,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,69.62,865.94,0
CU-10220,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,73.69,3396.68,0
CU-10221,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),79.23,929.72,0
CU-10222,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.97,2538.85,0
CU-10223,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,73.88,2885.48,0
CU-10224,Male,0,Yes,No,58,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),62.97,3628.23,0
CU-10225,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,54.74,926.83,0
CU-10226,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.54,2413.4,0
CU-10227,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,83.8,2647.89,0
CU-10228,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.42,67.42,1
CU-10229,Male,1,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.54,3159.64,0
CU-10230,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.93,501.92,1
CU-10231,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),63.12,4357.39,0
CU-10232,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,64.63,2755.0,1
CU-10233,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.04,684.93,0
CU-10234,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.53,520.11,0
CU-10235,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,73.63,3279.37,0
CU-10236,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.86,371.26,1
CU-10237,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.75,179.63,1
CU-10238,Male,0,Yes,Yes,63,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.43,3640.06,0
CU-10239,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.24,2258.14,0
CU-10240,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.17,1200.63,0
CU-10241,Female,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,79.44,1031.2,1
CU-10242,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.59,554.1,0
CU-10243,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,75.29,5110.0,0
CU-10244,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.25,1525.95,0
CU-10245,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),57.17,1750.59,0
CU-10246,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,78.89,305.53,0
CU-10247,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.84,88.73,1
CU-10248,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.64,277.02,0
CU-10249,Male,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.45,47.45,1
CU-10250,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),62.68,3421.93,0
CU-10251,Female,0,Yes,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.19,1089.87,0
CU-10252,Male,0,Yes,No,54,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.3,3161.78,0
CU-10253,Male,0,No,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.05,1427.92,0
CU-10254,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,81.53,1253.92,1
CU-10255,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.86,4159.22,1
CU-10256,Female,1,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,70.54,1477.7,0
CU-10257,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.13,2619.97,0
CU-10258,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.19,1952.04,1
CU-10259,Female,0,Yes,No,63,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.68,1766.64,0
CU-10260,Male,0,No,No,69,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,59.33,3946.76,0
CU-10261,Female,1,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.16,1648.9,0
CU-10262,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.87,1356.91,1
CU-10263,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.3,2223.29,0
CU-10264,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.38,2585.03,0
CU-10265,Male,1,Yes,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),71.33,1110.03,1
CU-10266,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.01,381.23,1
CU-10267,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.8,62.12,1
CU-10268,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.81,2222.52,0
CU-10269,Male,1,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,64.58,4567.94,0
CU-10270,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.84,2542.74,0
CU-10271,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,62.91,1598.23,0
CU-10272,Male,1,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.66,74.93,0
CU-10273,Female,0,No,No,68,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),49.88,3220.83,0
CU-10274,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,71.8,2911.69,0
CU-10275,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.42,4732.49,1
CU-10276,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.56,2428.37,0
CU-10277,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.24,1579.58,0
CU-10278,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.76,947.17,1
CU-10279,Female,0,No,No,55,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,62.04,3390.48,0
CU-10280,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.74,438.46,1
CU-10281,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.14,1085.02,0
CU-10282,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.13,671.76,0
CU-10283,Male,0,Yes,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.29,272.74,0
CU-10284,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.83,329.75,1
CU-10285,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.4,1441.08,0
CU-10286,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,59.58,1568.4,1
CU-10287,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,54.23,3594.37,0
CU-10288,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.62,661.38,1
CU-10289,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,70.64,3289.34,0
CU-10290,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,68.26,4637.22,0
CU-10291,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.61,4597.84,0
CU-10292,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,73.0,4928.5,0
CU-10293,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.35,2651.62,0
CU-10294,Female,1,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.05,2064.75,0
CU-10295,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.43,433.08,1
CU-10296,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.48,3231.93,0
CU-10297,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),64.74,916.13,1
CU-10298,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.16,696.65,0
CU-10299,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,35.92,2585.69,0
CU-10300,Female,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.24,5314.94,0
CU-10301,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,64.32,3493.7,0
CU-10302,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.54,3834.63,0
CU-10303,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.38,297.14,1
CU-10304,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,70.32,3470.95,1
CU-10305,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,73.38,1137.94,0
CU-10306,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.74,2319.37,0
CU-10307,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.81,437.94,0
CU-10308,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,88.46,3516.7,0
CU-10309,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.91,4192.49,0
CU-10310,Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,80.69,1953.71,0
CU-10311,Male,1,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,55.87,3551.2,0
CU-10312,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.17,2216.18,0
CU-10313,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),49.59,1264.72,0
CU-10314,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.32,67.32,1
CU-10315,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),58.16,508.46,0
CU-10316,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,79.27,1737.11,1
CU-10317,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.48,2008.24,0
CU-10318,Male,0,Yes,No,66,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),54.4,3539.08,0
CU-10319,Female,1,Yes,No,40,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.61,2170.28,0
CU-10320,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.38,37.38,0
CU-10321,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,72.24,3196.38,1
CU-10322,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.12,797.78,0
CU-10323,Female,1,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.13,1058.97,1
CU-10324,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.15,257.57,1
CU-10325,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.72,459.31,0
